id,pid,ms_zoning,lot_frontage,lot_area,lot_shape,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,fence,mo_sold,yr_sold,saleprice,house_age,remod_years,tot_bath,tot_outdoor_space,price_per_sqft,log_saleprice
2278,923202134,RL,70.0,8402,Reg,Inside,Mitchel,1Fam,1Story,5,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,ALQ,Unf,1120.0,Ex,1120,0,1120,0.0,0.0,1,0,3,TA,6,0,none,0.0,none,0.0,0.0,Y,0,30,0,0,0,none,12,2007,147000,0,0,1.0,30,65.625,11.898187865760873
2202,909252150,RL,63.0,4000,Reg,Inside,Crawfor,1Fam,2Story,7,8,1930,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Gd,GLQ,Unf,531.0,TA,567,531,1098,1.0,0.0,1,0,2,TA,5,1,Detchd,1930.0,Unf,1.0,216.0,Y,0,0,0,0,0,MnPrv,6,2007,148500,77,12,2.0,0,91.16022099447514,11.908340237224891
2833,908188150,RM,32.0,3363,Reg,Inside,Edwards,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,117.0,Gd,PConc,Gd,Unf,Unf,976.0,Ex,976,732,1708,0.0,0.0,2,0,3,Gd,7,0,Detchd,2004.0,Unf,2.0,380.0,Y,0,40,0,0,0,none,4,2006,130000,2,2,2.0,40,48.435171385991055,11.77528972943772
1707,528150040,RL,94.0,13615,IR1,Corner,NridgHt,1Fam,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Stone,510.0,Ex,PConc,Ex,Unf,Unf,1802.0,Ex,1802,0,1802,0.0,0.0,2,1,3,Ex,7,1,Attchd,2006.0,Fin,3.0,843.0,Y,158,105,0,0,0,none,6,2007,372000,1,1,2.5,263,103.21864594894562,12.826649133255284
2428,528228565,RL,43.0,3013,Reg,Inside,Blmngtn,TwnhsE,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,145.0,Gd,PConc,Gd,GLQ,Unf,1362.0,Ex,1506,0,1506,0.0,0.0,2,0,2,Gd,6,1,Attchd,2005.0,Fin,2.0,440.0,Y,142,20,0,0,0,none,4,2006,213490,1,1,2.0,162,74.43863319386332,12.27134527214637
242,905453080,RL,44.0,17485,IR2,Inside,Edwards,1Fam,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,96.0,Gd,PConc,Gd,GLQ,Unf,1508.0,Ex,1508,0,1508,1.0,0.0,1,0,1,Gd,5,2,Attchd,2009.0,RFn,2.0,572.0,Y,0,0,0,0,0,none,1,2010,308030,1,0,2.0,0,102.13196286472149,12.637952459809789
1564,914453045,RL,0.0,23730,IR2,Inside,Mitchel,1Fam,1Story,7,5,1996,1997,Gable,MetalSd,MetalSd,BrkFace,668.0,Gd,PConc,Ex,GLQ,Unf,1840.0,Ex,2032,0,2032,1.0,0.0,3,0,3,Gd,7,0,Attchd,1996.0,Fin,3.0,786.0,Y,0,46,192,0,0,none,9,2008,300000,12,11,4.0,238,77.47933884297521,12.611537753638338
2613,535403150,RL,79.0,8910,Reg,Corner,NAmes,1Fam,1Story,6,6,1959,1959,Hip,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,ALQ,Unf,655.0,Ex,1194,0,1194,0.0,1.0,1,0,3,TA,6,1,BuiltIn,1954.0,Fin,2.0,539.0,Y,0,0,192,0,0,none,7,2006,159500,47,47,1.5,192,86.26284478096268,11.979799201207037
2832,908188140,RM,24.0,2522,Reg,Inside,Edwards,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,50.0,Gd,PConc,Gd,Unf,Unf,970.0,Ex,970,739,1709,0.0,0.0,2,0,3,Gd,7,0,Detchd,2004.0,Unf,2.0,380.0,Y,0,40,0,0,0,none,4,2006,137500,2,2,2.0,40,51.325121313923106,11.831379196088763
2459,528439030,RL,73.0,8688,Reg,Inside,Somerst,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,228.0,Gd,PConc,Gd,Unf,Unf,1616.0,Ex,1616,0,1616,0.0,0.0,2,0,3,Gd,7,0,Attchd,2005.0,RFn,3.0,834.0,Y,208,59,0,0,0,none,4,2006,232000,1,1,2.0,267,71.78217821782178,12.354492650648448
1360,903452025,RM,0.0,6291,IR1,Inside,IDOTRR,1Fam,1Story,6,6,1930,1950,Gable,Stucco,Wd Shng,None,0.0,Gd,BrkTil,TA,Unf,Unf,768.0,TA,768,0,768,0.0,0.0,1,0,1,TA,4,0,Detchd,1930.0,Unf,2.0,440.0,N,0,0,84,0,0,none,7,2008,93850,78,58,1.0,84,61.100260416666664,11.449453042014655
2723,905200380,RL,0.0,17529,Reg,Inside,Sawyer,1Fam,1Story,5,5,1924,1950,Gable,BrkFace,Wd Sdng,Stone,65.0,TA,BrkTil,TA,Unf,Unf,872.0,Fa,872,0,872,0.0,0.0,1,0,2,Fa,5,1,Detchd,1924.0,Unf,1.0,322.0,N,0,0,116,0,0,none,4,2006,105000,82,56,1.0,116,60.206422018348626,11.56171562913966
1350,903235100,RM,60.0,6324,IR1,Inside,BrkSide,1Fam,1Story,4,6,1927,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,Unf,Unf,520.0,Fa,520,0,520,0.0,0.0,1,0,1,Fa,4,0,Detchd,1920.0,Unf,1.0,240.0,Y,49,0,87,0,0,none,5,2008,68500,81,58,1.0,136,65.86538461538461,11.134589024250317
136,535106190,RL,80.0,11600,Reg,Corner,NAmes,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkFace,361.0,TA,CBlock,TA,Rec,Unf,1105.0,TA,1105,1169,2274,0.0,0.0,2,0,5,TA,12,0,Detchd,1960.0,Unf,2.0,480.0,Y,0,0,0,0,0,none,1,2010,154300,50,50,2.0,0,45.66439775081385,11.946654038351252
2235,910201050,RM,50.0,7288,Reg,Inside,IDOTRR,1Fam,1.5Fin,5,7,1925,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,BrkTil,TA,Unf,Unf,936.0,Ex,936,665,1601,0.0,0.0,2,0,3,TA,6,0,none,0.0,none,0.0,0.0,N,0,0,0,176,0,none,9,2007,129850,82,4,2.0,176,51.18249901458415,11.774135217090894
1993,902301130,RM,35.0,4571,Reg,Inside,OldTown,1Fam,2Story,5,7,1910,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,BLQ,Unf,616.0,Ex,616,616,1232,0.0,0.0,1,0,3,TA,6,0,Detchd,1920.0,Unf,2.0,480.0,Y,280,0,143,0,0,none,6,2007,114000,97,57,1.0,423,61.688311688311686,11.643953727376633
367,527214050,RL,63.0,17423,IR1,CulDSac,StoneBr,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,748.0,Ex,PConc,Ex,GLQ,Unf,2216.0,Ex,2234,0,2234,1.0,0.0,2,0,1,Ex,9,1,Attchd,2009.0,Fin,3.0,1166.0,Y,0,60,0,0,0,none,7,2009,501837,1,0,3.0,60,112.7723595505618,13.1260306447518
1309,902300215,RM,100.0,12665,IR1,Inside,OldTown,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,Unf,Unf,876.0,Gd,876,540,1416,0.0,0.0,1,1,4,TA,7,1,Detchd,1949.0,Unf,3.0,720.0,Y,418,0,194,0,0,none,6,2008,153900,93,58,1.5,612,67.14659685863874,11.94405831982697
402,527425110,RL,60.0,9000,Reg,FR2,NAmes,1Fam,1Story,4,7,1971,2006,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,ALQ,Unf,864.0,Gd,864,0,864,0.0,0.0,1,0,3,TA,5,0,Detchd,1986.0,Unf,2.0,576.0,Y,200,0,0,0,0,GdWo,7,2009,130000,38,3,1.0,200,75.23148148148148,11.77528972943772
1592,923203140,RM,32.0,4500,Reg,FR2,Mitchel,TwnhsE,1Story,6,5,1997,1997,Hip,VinylSd,VinylSd,BrkFace,197.0,TA,PConc,Ex,GLQ,Unf,1189.0,Ex,1189,0,1189,1.0,0.0,2,0,2,TA,4,0,Attchd,1997.0,RFn,2.0,392.0,Y,0,122,0,0,0,none,4,2008,160500,11,11,3.0,122,67.49369217830109,11.986049221552207
2409,528186110,RL,48.0,6373,Reg,Inside,NridgHt,TwnhsE,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,BrkFace,572.0,Ex,PConc,Ex,GLQ,Unf,1666.0,Ex,1666,0,1666,1.0,0.0,2,0,2,Gd,6,1,Attchd,2006.0,RFn,2.0,575.0,Y,228,75,0,0,0,none,6,2006,310090,0,0,3.0,303,93.0642256902761,12.644617856906528
539,531371050,RL,67.0,10083,Reg,Inside,SawyerW,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,none,0.0,Gd,PConc,Gd,GLQ,Unf,1176.0,Ex,1200,0,1200,1.0,0.0,2,0,2,Gd,5,0,Attchd,2003.0,RFn,2.0,555.0,Y,0,41,0,0,0,none,8,2009,184900,6,6,3.0,41,77.81986531986531,12.127570417375216
1940,535327200,RL,70.0,13300,Reg,Inside,NAmes,1Fam,1Story,5,7,1956,2000,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Gd,Rec,Unf,928.0,TA,928,0,928,0.0,0.0,1,0,2,TA,4,0,Attchd,1956.0,Unf,1.0,252.0,Y,261,0,156,0,0,none,6,2007,132000,51,7,1.0,417,71.12068965517241,11.790557201568507
588,534129370,RL,80.0,9600,Reg,Inside,NWAmes,1Fam,1Story,5,5,1969,1969,Gable,HdBoard,HdBoard,BrkFace,128.0,TA,CBlock,Gd,ALQ,Rec,1288.0,TA,1336,0,1336,0.0,1.0,2,0,3,TA,6,1,Attchd,1969.0,RFn,2.0,502.0,Y,312,11,0,0,0,none,8,2009,163000,40,40,2.5,323,62.11890243902439,12.0015054797889
96,533210060,FV,30.0,3215,Reg,Inside,Somerst,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,BrkFace,120.0,Gd,PConc,Gd,GLQ,Unf,600.0,Ex,600,600,1200,0.0,0.0,2,1,2,Gd,4,0,Detchd,2004.0,RFn,2.0,480.0,Y,0,172,0,0,0,none,4,2010,155000,6,6,2.5,172,86.11111111111111,11.951180395901384
1187,534127210,RL,0.0,11104,IR1,Inside,NWAmes,1Fam,SLvl,6,6,1969,1969,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,GLQ,Unf,1427.0,Gd,1427,0,1427,0.0,1.0,2,0,4,TA,7,0,Attchd,1969.0,RFn,2.0,516.0,Y,0,0,0,0,216,none,5,2008,183000,39,39,2.5,216,64.12053258584443,12.117241431823558
2154,907280090,RL,0.0,15295,IR3,Corner,CollgCr,1Fam,2Story,7,5,1996,2002,Gable,VinylSd,VinylSd,BrkFace,254.0,Gd,PConc,Gd,GLQ,Unf,860.0,Ex,1212,780,1992,1.0,0.0,2,1,3,Gd,7,2,Attchd,1996.0,RFn,2.0,608.0,Y,225,32,0,0,0,none,6,2007,211000,11,5,3.5,257,73.98316970546985,12.259613412458204
550,531452260,RL,70.0,9109,Reg,Inside,SawyerW,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,LwQ,GLQ,754.0,Ex,754,786,1540,1.0,0.0,2,1,3,Gd,6,0,Attchd,1994.0,RFn,2.0,495.0,Y,140,32,0,0,0,none,10,2009,184000,15,15,3.5,172,80.20924149956409,12.122691036591123
811,906226100,RL,64.0,7018,Reg,Inside,SawyerW,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,None,0.0,TA,Slab,none,none,none,0.0,TA,1535,0,1535,0.0,0.0,2,0,4,TA,8,0,Attchd,1979.0,Unf,2.0,400.0,Y,0,0,0,0,0,GdPrv,6,2009,118858,30,30,2.0,0,77.43192182410424,11.685684782260491
124,534403410,RL,0.0,14112,IR1,Corner,NAmes,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,86.0,TA,PConc,TA,GLQ,Unf,1152.0,TA,1152,0,1152,1.0,0.0,1,0,3,TA,6,1,Attchd,1964.0,RFn,2.0,484.0,Y,227,0,0,0,0,none,4,2010,180500,46,46,2.0,227,78.34201388888889,12.103486056755072
1836,533206060,FV,80.0,3523,IR1,Inside,Somerst,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,30.0,Gd,PConc,Gd,GLQ,Unf,1141.0,Ex,1151,0,1151,1.0,0.0,2,0,2,Gd,5,0,Attchd,2006.0,Fin,2.0,484.0,Y,0,60,0,0,0,none,2,2007,166000,1,0,3.0,60,72.4258289703316,12.01974306733868
779,905200350,RL,88.0,15312,Reg,Inside,Sawyer,1Fam,SLvl,6,5,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,CBlock,TA,BLQ,Unf,1138.0,Ex,1138,0,1138,0.0,1.0,1,0,3,TA,6,1,Attchd,1960.0,RFn,2.0,480.0,Y,0,0,0,0,140,MnPrv,3,2009,148000,49,49,1.5,140,65.02636203866432,11.904967552746252
1886,534276180,RL,74.0,7450,IR1,Inside,NAmes,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Rec,LwQ,894.0,Gd,1074,0,1074,0.0,0.0,1,0,2,Gd,6,1,Detchd,1966.0,Unf,2.0,396.0,Y,0,72,0,0,0,GdWo,1,2007,124000,51,51,1.0,72,63.00813008130081,11.728036844587175
1724,528186090,RL,60.0,7313,Reg,Inside,NridgHt,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,246.0,Ex,PConc,Ex,GLQ,Unf,1561.0,Ex,1561,0,1561,1.0,0.0,2,0,2,Ex,6,1,Attchd,2005.0,Fin,2.0,556.0,Y,203,47,0,0,0,none,8,2007,277500,2,2,3.0,250,88.88532991672005,12.533576212168626
2450,528358030,RL,83.0,10019,IR1,Inside,NoRidge,1Fam,2Story,8,5,1995,1995,Hip,VinylSd,VinylSd,BrkFace,397.0,Gd,PConc,Gd,ALQ,Unf,1342.0,Ex,1358,1368,2726,0.0,0.0,2,1,4,Gd,9,1,Attchd,1995.0,RFn,3.0,725.0,Y,307,169,168,0,0,none,6,2006,350000,11,11,2.5,644,86.03736479842675,12.765688433465597
1013,527214030,RL,53.0,15401,IR1,CulDSac,StoneBr,1Fam,1Story,9,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,296.0,Ex,PConc,Ex,GLQ,Unf,1884.0,Ex,1884,0,1884,1.0,0.0,2,0,2,Ex,7,1,Attchd,2004.0,Fin,3.0,670.0,Y,214,76,0,0,0,none,9,2008,387000,4,4,3.0,290,102.70700636942675,12.866179972011919
2084,905476170,RL,58.0,9098,IR1,Inside,Edwards,1Fam,1Story,4,7,1920,2002,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,ALQ,Unf,528.0,Ex,605,0,605,1.0,0.0,1,0,2,TA,5,0,none,0.0,none,0.0,0.0,N,0,0,144,0,0,none,7,2007,86000,87,5,2.0,144,75.90467784642541,11.362102575235644
1184,533350120,RL,103.0,16280,Reg,Inside,Veenker,1Fam,1Story,8,9,1976,2007,Gable,VinylSd,VinylSd,None,0.0,Ex,CBlock,Gd,GLQ,Rec,1426.0,Ex,1671,0,1671,1.0,0.0,3,0,3,Ex,6,1,Attchd,1976.0,RFn,2.0,550.0,Y,280,90,0,0,0,GdWo,5,2008,290000,32,1,4.0,370,93.63900548918308,12.577636201962656
728,902477130,C (all),72.0,9392,Reg,Corner,IDOTRR,1Fam,1Story,3,3,1900,1950,Mansard,AsbShng,AsbShng,None,0.0,TA,CBlock,Fa,Unf,Unf,245.0,TA,797,0,797,0.0,0.0,1,0,2,TA,5,0,none,0.0,none,0.0,0.0,N,0,36,94,0,0,none,9,2009,44000,109,59,1.0,130,42.226487523992326,10.691944912900398
950,914474070,RL,71.0,12209,IR1,CulDSac,Mitchel,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Ex,ALQ,Unf,804.0,Ex,804,1157,1961,1.0,0.0,2,1,3,Gd,7,1,BuiltIn,2001.0,Fin,2.0,560.0,Y,125,192,0,0,0,none,6,2009,215000,8,7,3.5,317,77.75768535262206,12.2783933071098
2524,534125210,RL,79.0,13110,IR1,Corner,NWAmes,2fmCon,1Story,5,6,1972,1972,Gable,Plywood,Plywood,BrkFace,144.0,TA,CBlock,Gd,GLQ,Unf,1153.0,Ex,1193,0,1193,1.0,0.0,2,0,2,TA,6,0,Attchd,1972.0,Fin,2.0,501.0,Y,140,153,0,0,0,MnPrv,7,2006,146500,34,34,3.0,293,62.446717817561805,11.894780707439258
2513,533223080,FV,0.0,2651,Reg,FR2,Somerst,Twnhs,2Story,7,5,2000,2000,Gable,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,GLQ,Unf,673.0,Ex,673,709,1382,1.0,0.0,2,1,3,Gd,6,0,Detchd,2000.0,Unf,2.0,490.0,Y,153,50,0,0,0,none,4,2006,165000,6,6,3.5,203,80.2919708029197,12.013700752882718
2028,903427040,RM,60.0,8520,Reg,Inside,OldTown,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,None,0.0,TA,BrkTil,TA,Rec,LwQ,714.0,TA,1664,862,2526,0.0,0.0,2,0,5,Gd,10,1,Detchd,1916.0,Unf,1.0,216.0,Y,88,15,0,0,0,GdWo,8,2007,136000,91,57,2.0,103,41.97530864197531,11.820410164718188
2309,526303060,RL,0.0,39384,IR1,CulDSac,NAmes,1Fam,1Story,6,6,1957,1957,Gable,Wd Sdng,Wd Sdng,Stone,902.0,TA,CBlock,Gd,ALQ,Unf,1705.0,Ex,1390,0,1390,1.0,0.0,1,1,1,Ex,4,2,Attchd,1957.0,Unf,2.0,550.0,Y,0,189,0,0,0,none,10,2006,252000,49,49,2.5,189,81.42164781906301,12.437184366493561
51,528188120,RL,36.0,2628,Reg,Inside,NridgHt,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,106.0,Gd,PConc,Gd,Unf,Unf,764.0,Ex,764,862,1626,0.0,0.0,2,1,2,Gd,6,0,BuiltIn,2003.0,RFn,2.0,474.0,Y,0,27,0,0,0,none,6,2010,175500,7,7,2.5,27,73.43096234309624,12.075394321888057
699,902106010,RM,57.0,6406,Reg,Inside,OldTown,1Fam,2Story,5,6,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,ALQ,Unf,690.0,TA,868,690,1558,0.0,0.0,1,1,3,TA,7,1,Detchd,1939.0,Unf,2.0,400.0,Y,0,36,0,0,182,MnPrv,10,2009,150000,70,59,1.5,218,66.72597864768683,11.918390573078392
1881,534252110,RL,0.0,12342,IR1,Inside,NAmes,1Fam,1Story,5,5,1960,1978,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Unf,Unf,978.0,TA,1422,0,1422,0.0,0.0,1,0,3,TA,6,1,Attchd,1960.0,RFn,1.0,286.0,Y,0,0,36,0,0,GdWo,8,2007,139900,47,29,1.0,36,58.291666666666664,11.848683160653573
1345,903232090,RM,52.0,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,Unf,Unf,1078.0,TA,1128,445,1573,0.0,0.0,2,0,3,TA,8,1,Detchd,1930.0,Unf,2.0,360.0,P,0,0,0,0,0,none,6,2008,162900,78,16,2.0,0,61.44850999622784,12.000891794590137
166,535457010,RL,87.0,10000,IR1,Corner,NAmes,1Fam,1Story,6,6,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,CBlock,TA,Unf,Unf,1116.0,TA,1116,0,1116,0.0,0.0,1,1,3,TA,5,0,Attchd,1962.0,Unf,2.0,440.0,Y,0,0,0,0,385,none,2,2010,160000,48,48,1.5,385,71.68458781362007,11.982929094215963
781,905228050,RL,0.0,9000,Reg,Corner,Sawyer,1Fam,1Story,2,2,1947,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Slab,none,none,none,0.0,Fa,660,0,660,0.0,0.0,1,0,2,Fa,5,0,none,0.0,none,0.0,0.0,N,0,0,100,0,0,none,6,2009,63900,62,59,1.0,100,96.81818181818181,11.065074640365626
379,527354200,RL,80.0,11088,Reg,Inside,NWAmes,1Fam,1Story,6,5,1978,1998,Gable,HdBoard,HdBoard,BrkFace,144.0,TA,PConc,TA,ALQ,Unf,1140.0,Gd,1707,0,1707,0.0,0.0,2,0,3,TA,7,1,Attchd,1978.0,Fin,2.0,479.0,Y,0,0,0,0,0,none,5,2009,184000,31,11,2.0,0,64.6294344924482,12.122691036591123
2818,908102320,RL,134.0,17755,Reg,Inside,Edwards,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,Plywood,BrkFace,132.0,TA,CBlock,TA,BLQ,Unf,1466.0,TA,1466,0,1466,0.0,0.0,1,1,3,Fa,6,2,Attchd,1959.0,Fin,2.0,528.0,Y,0,140,0,0,100,none,11,2006,149900,47,47,1.5,240,51.12551159618008,11.917723684090689
1168,533215020,FV,0.0,4765,IR1,Inside,Somerst,TwnhsE,1Story,9,5,2000,2000,Hip,MetalSd,MetalSd,BrkFace,260.0,Gd,PConc,Gd,GLQ,Unf,1614.0,Ex,1638,0,1638,1.0,0.0,2,0,2,Ex,5,1,Attchd,2000.0,Fin,2.0,495.0,Y,230,68,0,0,0,none,7,2008,300000,8,8,3.0,298,92.25092250922509,12.611537753638338
1396,905226110,RL,0.0,10532,Reg,Corner,ClearCr,1Fam,1Story,5,3,1960,1960,Flat,Plywood,Plywood,Stone,275.0,TA,CBlock,TA,Rec,Unf,988.0,Gd,1721,0,1721,1.0,0.0,2,0,3,TA,7,2,Basment,1960.0,Unf,2.0,626.0,Y,50,84,0,0,0,none,12,2008,145000,48,48,3.0,134,53.52528608342562,11.884489021402711
838,907130100,RL,65.0,15426,IR1,Inside,CollgCr,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,GLQ,Unf,928.0,Ex,928,836,1764,1.0,0.0,2,1,3,Gd,7,0,Attchd,1997.0,RFn,2.0,470.0,Y,276,99,0,0,0,MnPrv,8,2009,231500,12,12,3.5,375,85.99554234769688,12.352335152508426
1492,908127120,RL,63.0,13907,Reg,Inside,Edwards,1Fam,1Story,5,6,1940,1969,Gable,WdShing,Wd Shng,None,0.0,TA,CBlock,TA,BLQ,Unf,996.0,Ex,996,0,996,1.0,0.0,1,0,3,TA,6,1,none,0.0,none,0.0,0.0,Y,144,0,0,0,0,none,7,2008,108000,68,39,2.0,144,54.21686746987952,11.589886506106357
637,535178040,RL,70.0,8750,Reg,Inside,NAmes,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,Rec,BLQ,1202.0,TA,1202,0,1202,0.0,1.0,1,0,3,TA,6,0,Attchd,1956.0,RFn,1.0,304.0,Y,0,35,120,0,0,GdWo,11,2009,120000,53,53,1.5,155,49.91680532445923,11.695247021764184
1826,532377140,RL,0.0,9945,IR1,Inside,Sawyer,1Fam,1Story,5,5,1961,1961,Hip,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,CBlock,TA,Rec,Unf,988.0,TA,988,0,988,1.0,0.0,1,0,3,TA,5,0,Detchd,1963.0,Unf,2.0,572.0,Y,0,0,0,0,0,none,10,2007,128500,46,46,2.0,0,65.03036437246963,11.763684183317412
173,902106140,RM,56.0,8960,Reg,Inside,OldTown,1Fam,1Story,5,6,1927,1950,Gable,WdShing,Wd Shng,None,0.0,TA,CBlock,TA,Unf,Unf,1008.0,Gd,1028,0,1028,0.0,0.0,1,0,2,TA,5,1,Detchd,1927.0,Unf,2.0,360.0,Y,0,0,130,0,0,none,3,2010,115000,83,60,1.0,130,56.483300589390964,11.652687407345388
715,902301080,RM,50.0,3500,Reg,Inside,OldTown,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,AsbShng,None,0.0,TA,CBlock,TA,LwQ,Unf,720.0,TA,720,564,1284,0.0,0.0,1,1,2,TA,5,0,Detchd,1948.0,Unf,1.0,240.0,Y,0,35,0,0,0,MnWw,4,2009,110000,62,59,1.5,35,54.89021956087824,11.608235644774552
1183,533350090,RL,0.0,24572,IR1,CulDSac,Veenker,1Fam,2Story,9,3,1977,1977,Mansard,Wd Sdng,Wd Sdng,BrkFace,1050.0,Gd,CBlock,Gd,GLQ,Unf,994.0,TA,1599,1345,2944,0.0,0.0,2,2,3,Gd,9,1,Attchd,1977.0,RFn,3.0,864.0,Y,140,70,16,0,0,none,6,2008,150000,31,31,3.0,226,38.090401218892836,11.918390573078392
2433,528235130,RL,74.0,9056,IR1,Inside,Gilbert,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,Unf,Unf,707.0,Ex,707,707,1414,0.0,0.0,2,1,3,Gd,6,1,Attchd,2004.0,Fin,2.0,403.0,Y,100,35,0,0,0,none,10,2006,178000,2,2,2.5,135,83.92267798208393,12.089538829274222
2866,909282060,RL,70.0,12320,IR1,Inside,Crawfor,1Fam,2Story,7,7,1932,1990,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,Unf,Unf,637.0,Ex,959,650,1609,0.0,0.0,1,1,3,Gd,8,2,2Types,1963.0,Unf,3.0,579.0,Y,0,0,0,0,104,GdWo,5,2006,199500,74,16,1.5,104,88.82457702582369,12.203569515312056
2311,527105060,RL,60.0,8238,IR1,Inside,Gilbert,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,TA,GLQ,Unf,813.0,Ex,813,712,1525,1.0,0.0,2,1,3,TA,6,1,Attchd,1997.0,Fin,2.0,400.0,Y,421,72,0,0,0,none,5,2006,183500,9,8,3.5,493,78.48588537211292,12.119969946476761
1551,910205010,RM,75.0,6000,Reg,Inside,IDOTRR,1Fam,SLvl,5,5,1967,1967,Hip,HdBoard,Plywood,None,0.0,Fa,CBlock,Gd,Rec,Unf,624.0,Ex,1092,564,1656,0.0,0.0,1,1,3,TA,7,1,Attchd,1967.0,Unf,1.0,288.0,Y,0,180,0,0,100,MnPrv,7,2008,126000,41,41,1.5,280,55.26315789473684,11.744037185933616
1049,527454120,RL,24.0,2529,Reg,Inside,NPkVill,Twnhs,1Story,7,6,1977,1977,Gable,Plywood,Brk Cmn,None,0.0,TA,CBlock,Gd,ALQ,Unf,1055.0,Fa,1055,0,1055,0.0,0.0,2,0,2,TA,4,0,Attchd,1977.0,Unf,2.0,440.0,Y,0,38,0,0,0,none,9,2008,148500,31,31,2.0,38,70.37914691943128,11.908340237224891
657,535376060,RL,60.0,10800,Reg,Inside,OldTown,1Fam,2Story,5,7,1939,2006,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,Unf,Unf,676.0,Ex,676,676,1352,0.0,1.0,2,0,4,Gd,7,0,Detchd,1939.0,Unf,2.0,720.0,Y,187,0,128,0,0,none,8,2009,149000,70,3,2.5,315,73.47140039447731,11.911701584927597
